SKU,periodo_inicio,periodo_fin,tipo_ventana,beta
50133336,2025-08-01,2026-01-01,semestral,-12.545570596737674
50133336,2025-09-01,2026-02-01,semestral,-7.692281393030279
50133336,2025-10-01,2026-03-01,semestral,-3.510424527451283
50133337,2025-10-01,2025-10-01,mensual,
50133337,2025-11-01,2025-11-01,mensual,
50133337,2026-01-01,2026-01-01,mensual,
50133337,2026-04-01,2026-04-01,mensual,
50133337,2025-08-01,2025-10-01,trimestral,
50133337,2025-09-01,2025-11-01,trimestral,-8.005609072744311e-17
50133337,2025-11-01,2026-01-01,trimestral,
50133337,2026-02-01,2026-04-01,trimestral,
50133337,2025-05-01,2025-10-01,semestral,
50133337,2025-06-01,2025-11-01,semestral,-8.005609072744311e-17
50133337,2025-08-01,2026-01-01,semestral,-3.6061487861425676
50133337,2025-11-01,2026-04-01,semestral,
50133338,2026-01-01,2026-01-01,mensual,
50133338,2026-03-01,2026-03-01,mensual,
50133338,2025-11-01,2026-01-01,trimestral,
50133338,2026-01-01,2026-03-01,trimestral,
50133338,2025-08-01,2026-01-01,semestral,
50133338,2025-10-01,2026-03-01,semestral,
50133339,2025-10-01,2025-10-01,mensual,
50133339,2025-11-01,2025-11-01,mensual,
50133339,2026-01-01,2026-01-01,mensual,
50133339,2026-03-01,2026-03-01,mensual,
50133339,2025-08-01,2025-10-01,trimestral,
50133339,2025-09-01,2025-11-01,trimestral,-4.923477353351956
50133339,2025-11-01,2026-01-01,trimestral,156.6240079337783
50133339,2026-01-01,2026-03-01,trimestral,156.62400793375505
50133339,2025-05-01,2025-10-01,semestral,
50133339,2025-06-01,2025-11-01,semestral,-4.923477353351956
50133339,2025-08-01,2026-01-01,semestral,0.7043105592095384
50133339,2025-10-01,2026-03-01,semestral,-0.8700294938736933
50133340,2025-12-01,2025-12-01,mensual,
50133340,2026-01-01,2026-01-01,mensual,
50133340,2025-10-01,2025-12-01,trimestral,
50133340,2025-11-01,2026-01-01,trimestral,
50133340,2025-07-01,2025-12-01,semestral,
50133340,2025-08-01,2026-01-01,semestral,
50133341,2025-10-01,2025-10-01,mensual,
50133341,2026-01-01,2026-01-01,mensual,
50133341,2026-03-01,2026-03-01,mensual,
50133341,2025-08-01,2025-10-01,trimestral,
50133341,2025-11-01,2026-01-01,trimestral,
50133341,2026-01-01,2026-03-01,trimestral,
50133341,2025-05-01,2025-10-01,semestral,
50133341,2025-08-01,2026-01-01,semestral,1.817141099590392
50133341,2025-10-01,2026-03-01,semestral,-3.1062620315313514
50133342,2025-10-01,2025-10-01,mensual,
50133342,2025-08-01,2025-10-01,trimestral,
50133342,2025-05-01,2025-10-01,semestral,
50133343,2025-10-01,2025-10-01,mensual,
50133343,2025-11-01,2025-11-01,mensual,
50133343,2026-03-01,2026-03-01,mensual,
50133343,2026-04-01,2026-04-01,mensual,
50133343,2025-08-01,2025-10-01,trimestral,
50133343,2025-09-01,2025-11-01,trimestral,4.9231785216204775
50133343,2026-01-01,2026-03-01,trimestral,
50133343,2026-02-01,2026-04-01,trimestral,
50133343,2025-05-01,2025-10-01,semestral,
50133343,2025-06-01,2025-11-01,semestral,4.9231785216204775
50133343,2025-10-01,2026-03-01,semestral,6.476268427337701
50133343,2025-11-01,2026-04-01,semestral,
50133353,2026-03-01,2026-03-01,mensual,
50133353,2026-01-01,2026-03-01,trimestral,
50133353,2025-10-01,2026-03-01,semestral,
50133413,2025-08-01,2025-08-01,mensual,
50133413,2025-09-01,2025-09-01,mensual,
50133413,2025-11-01,2025-11-01,mensual,
50133413,2025-12-01,2025-12-01,mensual,
50133413,2026-02-01,2026-02-01,mensual,
50133413,2025-06-01,2025-08-01,trimestral,
50133413,2025-07-01,2025-09-01,trimestral,0.0
50133413,2025-09-01,2025-11-01,trimestral,
50133413,2025-10-01,2025-12-01,trimestral,
50133413,2025-12-01,2026-02-01,trimestral,
50133413,2025-03-01,2025-08-01,semestral,
50133413,2025-04-01,2025-09-01,semestral,0.0
50133413,2025-06-01,2025-11-01,semestral,-4.850783933743266
50133413,2025-07-01,2025-12-01,semestral,-3.2338559558290476
50133413,2025-09-01,2026-02-01,semestral,
50134057,2025-09-01,2025-09-01,mensual,
50134057,2026-04-01,2026-04-01,mensual,
50134057,2025-07-01,2025-09-01,trimestral,
50134057,2026-02-01,2026-04-01,trimestral,
50134057,2025-04-01,2025-09-01,semestral,
50134057,2025-11-01,2026-04-01,semestral,
50134089,2025-11-01,2025-11-01,mensual,
50134089,2025-09-01,2025-11-01,trimestral,
50134089,2025-06-01,2025-11-01,semestral,
50134090,2025-08-01,2025-08-01,mensual,
50134090,2025-06-01,2025-08-01,trimestral,
50134090,2025-03-01,2025-08-01,semestral,
50134096,2025-09-01,2025-09-01,mensual,
50134096,2025-07-01,2025-09-01,trimestral,
50134096,2025-04-01,2025-09-01,semestral,
50134098,2025-07-01,2025-07-01,mensual,
50134098,2025-12-01,2025-12-01,mensual,
50134098,2025-05-01,2025-07-01,trimestral,
50134098,2025-10-01,2025-12-01,trimestral,
50134098,2025-02-01,2025-07-01,semestral,
50134098,2025-07-01,2025-12-01,semestral,
50134099,2025-10-01,2025-10-01,mensual,
50134099,2025-08-01,2025-10-01,trimestral,
50134099,2025-05-01,2025-10-01,semestral,
50134116,2025-12-01,2025-12-01,mensual,
50134116,2026-02-01,2026-02-01,mensual,
50134116,2026-04-01,2026-04-01,mensual,
50134116,2025-10-01,2025-12-01,trimestral,
50134116,2025-12-01,2026-02-01,trimestral,
50134116,2026-02-01,2026-04-01,trimestral,-9.703007621280706
50134116,2025-07-01,2025-12-01,semestral,
50134116,2025-09-01,2026-02-01,semestral,
50134116,2025-11-01,2026-04-01,semestral,-12.540955422611109
50134128,2025-12-01,2025-12-01,mensual,
50134128,2026-02-01,2026-02-01,mensual,
50134128,2026-03-01,2026-03-01,mensual,
50134128,2026-04-01,2026-04-01,mensual,
50134128,2025-10-01,2025-12-01,trimestral,
50134128,2025-12-01,2026-02-01,trimestral,1.5084791249524458e-16
50134128,2026-01-01,2026-03-01,trimestral,19.057273719501378
50134128,2026-02-01,2026-04-01,trimestral,1.3333676877446565
50134128,2025-07-01,2025-12-01,semestral,
50134128,2025-09-01,2026-02-01,semestral,1.5084791249524458e-16
50134128,2025-10-01,2026-03-01,semestral,-0.862007407184923
50134128,2025-11-01,2026-04-01,semestral,0.022023138271750987
50134137,2025-12-01,2025-12-01,mensual,
50134137,2026-01-01,2026-01-01,mensual,
50134137,2025-10-01,2025-12-01,trimestral,
50134137,2025-11-01,2026-01-01,trimestral,-3.1506601030871186
50134137,2025-07-01,2025-12-01,semestral,
50134137,2025-08-01,2026-01-01,semestral,-3.1506601030871186
50134138,2025-12-01,2025-12-01,mensual,
50134138,2026-01-01,2026-01-01,mensual,
50134138,2026-03-01,2026-03-01,mensual,
50134138,2025-10-01,2025-12-01,trimestral,
50134138,2025-11-01,2026-01-01,trimestral,
50134138,2026-01-01,2026-03-01,trimestral,0.0
50134138,2025-07-01,2025-12-01,semestral,
50134138,2025-08-01,2026-01-01,semestral,
50134138,2025-10-01,2026-03-01,semestral,0.0
50134139,2026-02-01,2026-02-01,mensual,
50134139,2026-03-01,2026-03-01,mensual,
50134139,2025-12-01,2026-02-01,trimestral,
50134139,2026-01-01,2026-03-01,trimestral,0.0
50134139,2025-09-01,2026-02-01,semestral,
50134139,2025-10-01,2026-03-01,semestral,0.0
50134140,2026-01-01,2026-01-01,mensual,
50134140,2025-11-01,2026-01-01,trimestral,
50134140,2025-08-01,2026-01-01,semestral,
50134141,2025-10-01,2025-10-01,mensual,
50134141,2025-12-01,2025-12-01,mensual,
50134141,2026-01-01,2026-01-01,mensual,
50134141,2026-03-01,2026-03-01,mensual,
50134141,2025-08-01,2025-10-01,trimestral,
50134141,2025-10-01,2025-12-01,trimestral,
50134141,2025-11-01,2026-01-01,trimestral,
50134141,2026-01-01,2026-03-01,trimestral,0.0
50134141,2025-05-01,2025-10-01,semestral,
50134141,2025-07-01,2025-12-01,semestral,
50134141,2025-08-01,2026-01-01,semestral,
50134141,2025-10-01,2026-03-01,semestral,0.0
50134289,2025-08-01,2025-08-01,mensual,
50134289,2026-02-01,2026-02-01,mensual,
50134289,2025-06-01,2025-08-01,trimestral,
50134289,2025-12-01,2026-02-01,trimestral,
50134289,2025-03-01,2025-08-01,semestral,
50134289,2025-09-01,2026-02-01,semestral,
50134290,2025-08-01,2025-08-01,mensual,
50134290,2025-06-01,2025-08-01,trimestral,
50134290,2025-03-01,2025-08-01,semestral,
50134293,2025-09-01,2025-09-01,mensual,
50134293,2025-07-01,2025-09-01,trimestral,
50134293,2025-04-01,2025-09-01,semestral,
50134309,2025-08-01,2025-08-01,mensual,
50134309,2025-06-01,2025-08-01,trimestral,
50134309,2025-03-01,2025-08-01,semestral,
50134313,2025-08-01,2025-08-01,mensual,
50134313,2025-06-01,2025-08-01,trimestral,
50134313,2025-03-01,2025-08-01,semestral,
50134317,2025-07-01,2025-07-01,mensual,
50134317,2025-09-01,2025-09-01,mensual,
50134317,2025-05-01,2025-07-01,trimestral,
50134317,2025-07-01,2025-09-01,trimestral,
50134317,2025-02-01,2025-07-01,semestral,
50134317,2025-04-01,2025-09-01,semestral,
50134351,2025-07-01,2025-07-01,mensual,
50134351,2025-05-01,2025-07-01,trimestral,
50134351,2025-02-01,2025-07-01,semestral,
50134353,2026-04-01,2026-04-01,mensual,
50134353,2026-02-01,2026-04-01,trimestral,
50134353,2025-11-01,2026-04-01,semestral,
50134406,2025-10-01,2025-10-01,mensual,
50134406,2025-12-01,2025-12-01,mensual,
50134406,2025-08-01,2025-10-01,trimestral,
50134406,2025-10-01,2025-12-01,trimestral,
50134406,2025-05-01,2025-10-01,semestral,
50134406,2025-07-01,2025-12-01,semestral,
50134408,2025-12-01,2025-12-01,mensual,
50134408,2025-10-01,2025-12-01,trimestral,
50134408,2025-07-01,2025-12-01,semestral,
50134437,2026-03-01,2026-03-01,mensual,
50134437,2026-01-01,2026-03-01,trimestral,
50134437,2025-10-01,2026-03-01,semestral,
50134440,2025-12-01,2025-12-01,mensual,
50134440,2025-10-01,2025-12-01,trimestral,
50134440,2025-07-01,2025-12-01,semestral,
50134446,2026-01-01,2026-01-01,mensual,
50134446,2025-11-01,2026-01-01,trimestral,
50134446,2025-08-01,2026-01-01,semestral,
50134447,2025-11-01,2025-11-01,mensual,
50134447,2025-09-01,2025-11-01,trimestral,
50134447,2025-06-01,2025-11-01,semestral,
50134448,2026-01-01,2026-01-01,mensual,
50134448,2025-11-01,2026-01-01,trimestral,
50134448,2025-08-01,2026-01-01,semestral,
50134451,2025-11-01,2025-11-01,mensual,
50134451,2025-09-01,2025-11-01,trimestral,
50134451,2025-06-01,2025-11-01,semestral,
50134452,2026-01-01,2026-01-01,mensual,
50134452,2026-02-01,2026-02-01,mensual,
50134452,2025-11-01,2026-01-01,trimestral,
50134452,2025-12-01,2026-02-01,trimestral,0.0
50134452,2025-08-01,2026-01-01,semestral,
50134452,2025-09-01,2026-02-01,semestral,0.0
50134454,2025-12-01,2025-12-01,mensual,
50134454,2025-10-01,2025-12-01,trimestral,
50134454,2025-07-01,2025-12-01,semestral,
50134455,2025-11-01,2025-11-01,mensual,
50134455,2025-09-01,2025-11-01,trimestral,
50134455,2025-06-01,2025-11-01,semestral,
50134457,2025-12-01,2025-12-01,mensual,
50134457,2025-10-01,2025-12-01,trimestral,
50134457,2025-07-01,2025-12-01,semestral,
50134459,2026-01-01,2026-01-01,mensual,
50134459,2025-11-01,2026-01-01,trimestral,
50134459,2025-08-01,2026-01-01,semestral,
50134460,2026-04-01,2026-04-01,mensual,
50134460,2026-02-01,2026-04-01,trimestral,
50134460,2025-11-01,2026-04-01,semestral,
50134461,2025-12-01,2025-12-01,mensual,
50134461,2026-01-01,2026-01-01,mensual,
50134461,2025-10-01,2025-12-01,trimestral,
50134461,2025-11-01,2026-01-01,trimestral,0.0
50134461,2025-07-01,2025-12-01,semestral,
50134461,2025-08-01,2026-01-01,semestral,0.0
50134462,2025-12-01,2025-12-01,mensual,
50134462,2026-03-01,2026-03-01,mensual,
50134462,2025-10-01,2025-12-01,trimestral,
50134462,2026-01-01,2026-03-01,trimestral,
50134462,2025-07-01,2025-12-01,semestral,
50134462,2025-10-01,2026-03-01,semestral,0.0
50134463,2025-12-01,2025-12-01,mensual,
50134463,2026-01-01,2026-01-01,mensual,
50134463,2026-02-01,2026-02-01,mensual,
50134463,2026-03-01,2026-03-01,mensual,
50134463,2025-10-01,2025-12-01,trimestral,
50134463,2025-11-01,2026-01-01,trimestral,-6.688009597077173
50134463,2025-12-01,2026-02-01,trimestral,2.564907207873425
50134463,2026-01-01,2026-03-01,trimestral,-0.14172070837011994
50134463,2025-07-01,2025-12-01,semestral,
50134463,2025-08-01,2026-01-01,semestral,-6.688009597077173
50134463,2025-09-01,2026-02-01,semestral,2.564907207873425
50134463,2025-10-01,2026-03-01,semestral,0.16461638448666036
50134464,2025-10-01,2025-10-01,mensual,
50134464,2026-01-01,2026-01-01,mensual,
50134464,2026-03-01,2026-03-01,mensual,
50134464,2025-08-01,2025-10-01,trimestral,
50134464,2025-11-01,2026-01-01,trimestral,
50134464,2026-01-01,2026-03-01,trimestral,-0.6655680405750412
50134464,2025-05-01,2025-10-01,semestral,
50134464,2025-08-01,2026-01-01,semestral,-4.2649578375913855
50134464,2025-10-01,2026-03-01,semestral,-0.9777549197431048
50134465,2025-11-01,2025-11-01,mensual,
50134465,2025-12-01,2025-12-01,mensual,
50134465,2026-01-01,2026-01-01,mensual,
50134465,2026-02-01,2026-02-01,mensual,
50134465,2025-09-01,2025-11-01,trimestral,
50134465,2025-10-01,2025-12-01,trimestral,0.0
50134465,2025-11-01,2026-01-01,trimestral,1.9433247078717037
50134465,2025-12-01,2026-02-01,trimestral,2.914987061807542
50134465,2025-06-01,2025-11-01,semestral,
50134465,2025-07-01,2025-12-01,semestral,0.0
50134465,2025-08-01,2026-01-01,semestral,1.9433247078717037
50134465,2025-09-01,2026-02-01,semestral,1.9433247078717226
50134466,2025-10-01,2025-10-01,mensual,
50134466,2025-12-01,2025-12-01,mensual,
50134466,2026-01-01,2026-01-01,mensual,
50134466,2026-02-01,2026-02-01,mensual,
50134466,2026-03-01,2026-03-01,mensual,
50134466,2025-08-01,2025-10-01,trimestral,
50134466,2025-10-01,2025-12-01,trimestral,-10.427014897398143
50134466,2025-11-01,2026-01-01,trimestral,4.371386018744815
50134466,2025-12-01,2026-02-01,trimestral,4.389543838517331
50134466,2026-01-01,2026-03-01,trimestral,-1.0348268046976563
50134466,2025-05-01,2025-10-01,semestral,
50134466,2025-07-01,2025-12-01,semestral,-10.427014897398143
50134466,2025-08-01,2026-01-01,semestral,0.7958456641789371
50134466,2025-09-01,2026-02-01,semestral,0.5158868503289202
50134466,2025-10-01,2026-03-01,semestral,-0.865888457714455
50134467,2025-12-01,2025-12-01,mensual,
50134467,2026-01-01,2026-01-01,mensual,
50134467,2026-02-01,2026-02-01,mensual,
50134467,2026-03-01,2026-03-01,mensual,
50134467,2025-10-01,2025-12-01,trimestral,
50134467,2025-11-01,2026-01-01,trimestral,2.4301199783060805
50134467,2025-12-01,2026-02-01,trimestral,-0.6543011916282971
50134467,2026-01-01,2026-03-01,trimestral,-0.43889772031790414
50134467,2025-07-01,2025-12-01,semestral,
50134467,2025-08-01,2026-01-01,semestral,2.4301199783060805
50134467,2025-09-01,2026-02-01,semestral,-0.6543011916282971
50134467,2025-10-01,2026-03-01,semestral,-0.19356752287729737
50134468,2026-01-01,2026-01-01,mensual,
50134468,2026-02-01,2026-02-01,mensual,
50134468,2025-11-01,2026-01-01,trimestral,
50134468,2025-12-01,2026-02-01,trimestral,0.0
50134468,2025-08-01,2026-01-01,semestral,
50134468,2025-09-01,2026-02-01,semestral,0.0
50134469,2025-11-01,2025-11-01,mensual,
50134469,2025-12-01,2025-12-01,mensual,
50134469,2026-01-01,2026-01-01,mensual,
50134469,2026-03-01,2026-03-01,mensual,
50134469,2026-04-01,2026-04-01,mensual,
50134469,2025-09-01,2025-11-01,trimestral,
50134469,2025-10-01,2025-12-01,trimestral,-6.578589519639977
50134469,2025-11-01,2026-01-01,trimestral,-6.675854692085504
50134469,2026-01-01,2026-03-01,trimestral,4.572143556882496
50134469,2026-02-01,2026-04-01,trimestral,-1.3568582837259149
50134469,2025-06-01,2025-11-01,semestral,
50134469,2025-07-01,2025-12-01,semestral,-6.578589519639977
50134469,2025-08-01,2026-01-01,semestral,-6.675854692085504
50134469,2025-10-01,2026-03-01,semestral,0.4632523458129977
50134469,2025-11-01,2026-04-01,semestral,-0.7382395963572972
50134470,2025-11-01,2025-11-01,mensual,
50134470,2026-01-01,2026-01-01,mensual,
50134470,2026-03-01,2026-03-01,mensual,
50134470,2025-09-01,2025-11-01,trimestral,
50134470,2025-11-01,2026-01-01,trimestral,
50134470,2026-01-01,2026-03-01,trimestral,-0.4306707991595154
50134470,2025-06-01,2025-11-01,semestral,
50134470,2025-08-01,2026-01-01,semestral,
50134470,2025-10-01,2026-03-01,semestral,-0.43067079915951473
50134471,2025-11-01,2025-11-01,mensual,
50134471,2026-01-01,2026-01-01,mensual,
50134471,2026-02-01,2026-02-01,mensual,
50134471,2026-03-01,2026-03-01,mensual,
50134471,2025-09-01,2025-11-01,trimestral,
50134471,2025-11-01,2026-01-01,trimestral,0.0
50134471,2025-12-01,2026-02-01,trimestral,0.0
50134471,2026-01-01,2026-03-01,trimestral,-1.1837623511720468
50134471,2025-06-01,2025-11-01,semestral,
50134471,2025-08-01,2026-01-01,semestral,0.0
50134471,2025-09-01,2026-02-01,semestral,0.0
50134471,2025-10-01,2026-03-01,semestral,-1.0783653969714122
50134472,2025-11-01,2025-11-01,mensual,
50134472,2025-12-01,2025-12-01,mensual,
50134472,2026-01-01,2026-01-01,mensual,
50134472,2026-02-01,2026-02-01,mensual,
50134472,2026-03-01,2026-03-01,mensual,
50134472,2025-09-01,2025-11-01,trimestral,
50134472,2025-10-01,2025-12-01,trimestral,
50134472,2025-11-01,2026-01-01,trimestral,
50134472,2025-12-01,2026-02-01,trimestral,-2.13247891879569
50134472,2026-01-01,2026-03-01,trimestral,-0.2630905816579847
50134472,2025-06-01,2025-11-01,semestral,
50134472,2025-07-01,2025-12-01,semestral,
50134472,2025-08-01,2026-01-01,semestral,
50134472,2025-09-01,2026-02-01,semestral,-2.843305225060885
50134472,2025-10-01,2026-03-01,semestral,-0.5029097923943217
50134473,2025-11-01,2025-11-01,mensual,
50134473,2025-12-01,2025-12-01,mensual,
50134473,2026-01-01,2026-01-01,mensual,
50134473,2026-02-01,2026-02-01,mensual,
50134473,2025-09-01,2025-11-01,trimestral,
50134473,2025-10-01,2025-12-01,trimestral,0.0
50134473,2025-11-01,2026-01-01,trimestral,0.7958456641789374
50134473,2025-12-01,2026-02-01,trimestral,0.7958456641789252
50134473,2025-06-01,2025-11-01,semestral,
50134473,2025-07-01,2025-12-01,semestral,0.0
50134473,2025-08-01,2026-01-01,semestral,0.7958456641789374
50134473,2025-09-01,2026-02-01,semestral,0.13124505036013864
50134474,2026-01-01,2026-01-01,mensual,
50134474,2026-03-01,2026-03-01,mensual,
50134474,2025-11-01,2026-01-01,trimestral,
50134474,2026-01-01,2026-03-01,trimestral,8.302252935419944e-17
50134474,2025-08-01,2026-01-01,semestral,
50134474,2025-10-01,2026-03-01,semestral,8.302252935419944e-17
50134475,2025-11-01,2025-11-01,mensual,
50134475,2025-12-01,2025-12-01,mensual,
50134475,2026-02-01,2026-02-01,mensual,
50134475,2025-09-01,2025-11-01,trimestral,
50134475,2025-10-01,2025-12-01,trimestral,
50134475,2025-12-01,2026-02-01,trimestral,
50134475,2025-06-01,2025-11-01,semestral,
50134475,2025-07-01,2025-12-01,semestral,
50134475,2025-09-01,2026-02-01,semestral,
50134476,2026-01-01,2026-01-01,mensual,
50134476,2025-11-01,2026-01-01,trimestral,
50134476,2025-08-01,2026-01-01,semestral,
50134477,2025-12-01,2025-12-01,mensual,
50134477,2025-10-01,2025-12-01,trimestral,
50134477,2025-07-01,2025-12-01,semestral,
50134479,2025-12-01,2025-12-01,mensual,
50134479,2026-01-01,2026-01-01,mensual,
50134479,2025-10-01,2025-12-01,trimestral,
50134479,2025-11-01,2026-01-01,trimestral,0.0
50134479,2025-07-01,2025-12-01,semestral,
50134479,2025-08-01,2026-01-01,semestral,0.0
50134480,2025-12-01,2025-12-01,mensual,
50134480,2026-01-01,2026-01-01,mensual,
50134480,2025-10-01,2025-12-01,trimestral,
50134480,2025-11-01,2026-01-01,trimestral,16.25039686889612
50134480,2025-07-01,2025-12-01,semestral,
50134480,2025-08-01,2026-01-01,semestral,16.25039686889612
50134481,2025-11-01,2025-11-01,mensual,
50134481,2025-12-01,2025-12-01,mensual,
50134481,2026-01-01,2026-01-01,mensual,
50134481,2026-03-01,2026-03-01,mensual,
50134481,2025-09-01,2025-11-01,trimestral,
50134481,2025-10-01,2025-12-01,trimestral,-11.95780877943234
50134481,2025-11-01,2026-01-01,trimestral,-11.957808779432346
50134481,2026-01-01,2026-03-01,trimestral,
50134481,2025-06-01,2025-11-01,semestral,
50134481,2025-07-01,2025-12-01,semestral,-11.95780877943234
50134481,2025-08-01,2026-01-01,semestral,-11.957808779432346
50134481,2025-10-01,2026-03-01,semestral,-18.771811822185317
50134482,2025-11-01,2025-11-01,mensual,
50134482,2025-12-01,2025-12-01,mensual,
50134482,2026-02-01,2026-02-01,mensual,
50134482,2025-09-01,2025-11-01,trimestral,
50134482,2025-10-01,2025-12-01,trimestral,
50134482,2025-12-01,2026-02-01,trimestral,
50134482,2025-06-01,2025-11-01,semestral,
50134482,2025-07-01,2025-12-01,semestral,
50134482,2025-09-01,2026-02-01,semestral,
50134483,2025-12-01,2025-12-01,mensual,
50134483,2026-01-01,2026-01-01,mensual,
50134483,2025-10-01,2025-12-01,trimestral,
50134483,2025-11-01,2026-01-01,trimestral,
50134483,2025-07-01,2025-12-01,semestral,
50134483,2025-08-01,2026-01-01,semestral,
50134484,2025-12-01,2025-12-01,mensual,
50134484,2025-10-01,2025-12-01,trimestral,
50134484,2025-07-01,2025-12-01,semestral,
50134485,2025-11-01,2025-11-01,mensual,
50134485,2025-12-01,2025-12-01,mensual,
50134485,2026-01-01,2026-01-01,mensual,
50134485,2026-02-01,2026-02-01,mensual,
50134485,2025-09-01,2025-11-01,trimestral,
50134485,2025-10-01,2025-12-01,trimestral,-2.4051855288450987
50134485,2025-11-01,2026-01-01,trimestral,-2.405185528845109
50134485,2025-12-01,2026-02-01,trimestral,-2.4051855288451187
50134485,2025-06-01,2025-11-01,semestral,
50134485,2025-07-01,2025-12-01,semestral,-2.4051855288450987
50134485,2025-08-01,2026-01-01,semestral,-2.405185528845109
50134485,2025-09-01,2026-02-01,semestral,-2.405185528845108
50134486,2025-11-01,2025-11-01,mensual,
50134486,2026-01-01,2026-01-01,mensual,
50134486,2025-09-01,2025-11-01,trimestral,
50134486,2025-11-01,2026-01-01,trimestral,-5.646412973534152
50134486,2025-06-01,2025-11-01,semestral,
50134486,2025-08-01,2026-01-01,semestral,-5.646412973534152
50134488,2025-12-01,2025-12-01,mensual,
50134488,2025-10-01,2025-12-01,trimestral,
50134488,2025-07-01,2025-12-01,semestral,
50134489,2025-12-01,2025-12-01,mensual,
50134489,2026-03-01,2026-03-01,mensual,
50134489,2025-10-01,2025-12-01,trimestral,
50134489,2026-01-01,2026-03-01,trimestral,
50134489,2025-07-01,2025-12-01,semestral,
50134489,2025-10-01,2026-03-01,semestral,45.042943751162035
50134490,2025-12-01,2025-12-01,mensual,
50134490,2025-10-01,2025-12-01,trimestral,
50134490,2025-07-01,2025-12-01,semestral,
50134491,2025-12-01,2025-12-01,mensual,
50134491,2026-01-01,2026-01-01,mensual,
50134491,2026-04-01,2026-04-01,mensual,
50134491,2025-10-01,2025-12-01,trimestral,
50134491,2025-11-01,2026-01-01,trimestral,
50134491,2026-02-01,2026-04-01,trimestral,
50134491,2025-07-01,2025-12-01,semestral,
50134491,2025-08-01,2026-01-01,semestral,
50134491,2025-11-01,2026-04-01,semestral,
50134492,2025-10-01,2025-10-01,mensual,
50134492,2025-11-01,2025-11-01,mensual,
50134492,2025-12-01,2025-12-01,mensual,
50134492,2025-08-01,2025-10-01,trimestral,
50134492,2025-09-01,2025-11-01,trimestral,
50134492,2025-10-01,2025-12-01,trimestral,
50134492,2025-05-01,2025-10-01,semestral,
50134492,2025-06-01,2025-11-01,semestral,
50134492,2025-07-01,2025-12-01,semestral,
50134566,2026-03-01,2026-03-01,mensual,
50134566,2026-04-01,2026-04-01,mensual,
50134566,2026-01-01,2026-03-01,trimestral,
50134566,2026-02-01,2026-04-01,trimestral,-3.5223042615448076e-16
50134566,2025-10-01,2026-03-01,semestral,
50134566,2025-11-01,2026-04-01,semestral,-3.5223042615448076e-16
50134571,2026-02-01,2026-02-01,mensual,
50134571,2026-03-01,2026-03-01,mensual,
50134571,2026-04-01,2026-04-01,mensual,
50134571,2025-12-01,2026-02-01,trimestral,
50134571,2026-01-01,2026-03-01,trimestral,-11.152657335761157
50134571,2026-02-01,2026-04-01,trimestral,-5.5763286678804835
50134571,2025-09-01,2026-02-01,semestral,
50134571,2025-10-01,2026-03-01,semestral,-11.152657335761157
50134571,2025-11-01,2026-04-01,semestral,-5.5763286678804835
50134572,2026-02-01,2026-02-01,mensual,
50134572,2026-03-01,2026-03-01,mensual,
50134572,2026-04-01,2026-04-01,mensual,
50134572,2025-12-01,2026-02-01,trimestral,
50134572,2026-01-01,2026-03-01,trimestral,
50134572,2026-02-01,2026-04-01,trimestral,-11.9574132682277
50134572,2025-09-01,2026-02-01,semestral,
50134572,2025-10-01,2026-03-01,semestral,
50134572,2025-11-01,2026-04-01,semestral,-11.9574132682277
50134578,2026-04-01,2026-04-01,mensual,
50134578,2026-02-01,2026-04-01,trimestral,
50134578,2025-11-01,2026-04-01,semestral,
50134579,2026-01-01,2026-01-01,mensual,
50134579,2026-02-01,2026-02-01,mensual,
50134579,2026-03-01,2026-03-01,mensual,
50134579,2025-11-01,2026-01-01,trimestral,
50134579,2025-12-01,2026-02-01,trimestral,
50134579,2026-01-01,2026-03-01,trimestral,
50134579,2025-08-01,2026-01-01,semestral,
50134579,2025-09-01,2026-02-01,semestral,
50134579,2025-10-01,2026-03-01,semestral,
50134584,2026-02-01,2026-02-01,mensual,
50134584,2026-03-01,2026-03-01,mensual,
50134584,2025-12-01,2026-02-01,trimestral,
50134584,2026-01-01,2026-03-01,trimestral,0.0
50134584,2025-09-01,2026-02-01,semestral,
50134584,2025-10-01,2026-03-01,semestral,0.0
50134585,2026-01-01,2026-01-01,mensual,
50134585,2026-02-01,2026-02-01,mensual,
50134585,2026-03-01,2026-03-01,mensual,
50134585,2026-04-01,2026-04-01,mensual,
50134585,2025-11-01,2026-01-01,trimestral,
50134585,2025-12-01,2026-02-01,trimestral,3.1149232244093943
50134585,2026-01-01,2026-03-01,trimestral,3.1149232244094014
50134585,2026-02-01,2026-04-01,trimestral,
50134585,2025-08-01,2026-01-01,semestral,
50134585,2025-09-01,2026-02-01,semestral,3.1149232244093943
50134585,2025-10-01,2026-03-01,semestral,3.1149232244094014
50134585,2025-11-01,2026-04-01,semestral,4.15323096587917
50134590,2026-02-01,2026-02-01,mensual,
50134590,2026-03-01,2026-03-01,mensual,
50134590,2025-12-01,2026-02-01,trimestral,
50134590,2026-01-01,2026-03-01,trimestral,
50134590,2025-09-01,2026-02-01,semestral,
50134590,2025-10-01,2026-03-01,semestral,
50134597,2026-03-01,2026-03-01,mensual,
50134597,2026-04-01,2026-04-01,mensual,
50134597,2026-01-01,2026-03-01,trimestral,
50134597,2026-02-01,2026-04-01,trimestral,-2.0600427171061466
