prod_nbr,fecha,mes,unidades_vendidas,precio_promedio,descuento_promedio,indicador_promocion,venta_neta,prod_nm,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,marca_fabricante,tipo_marca,estimated_unit_price,promociones_detectadas
50011837,2025-11-01,2025-11,2,31.81,0.0,0,63.62,SEPARADOR CARDINAL 5 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011837,2026-01-01,2026-01,2,31.81,0.0,0,63.62,SEPARADOR CARDINAL 5 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011837,2026-02-01,2026-02,1,36.11,0.0,0,36.11,SEPARADOR CARDINAL 5 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011837,2026-03-01,2026-03,1,33.62,0.0,0,33.62,SEPARADOR CARDINAL 5 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2024-01-01,2024-01,4,33.175,0.0,0,132.7,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2024-08-01,2024-08,2,33.19,0.0,0,66.38,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2025-08-01,2025-08,3,33.19,0.0,0,99.57,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2025-09-01,2025-09,1,33.19,0.0,0,33.19,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2026-03-01,2026-03,1,33.62,0.0,0,33.62,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011838,2026-04-01,2026-04,2,33.62,0.0,0,67.24,SEPARADOR CARDINAL 8 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,33.62,
50011848,2024-01-01,2024-01,1,20.22,0.0,0,20.22,CUBIERTA CON SLIDEGRIP NGRA PZ,4,CARPETAS,408,CUBIERTAS PARA REPORTES,40801,CUBIERTAS CON BROCHE,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,,
50011851,2024-01-01,2024-01,1,65.43,0.0,0,65.43,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2024-02-01,2024-02,1,65.43,0.0,0,65.43,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2024-04-01,2024-04,1,65.43,0.0,0,65.43,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2024-09-01,2024-09,3,65.42999999999999,0.0,0,196.29,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2025-02-01,2025-02,6,65.43,0.0,0,392.58000000000004,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2025-03-01,2025-03,2,65.43,0.0,0,130.86,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011851,2025-04-01,2025-04,1,65.43,0.0,0,65.43,SEPARADOR CARDINAL ALFA COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,68.1,
50011852,2024-03-01,2024-03,1,47.33,0.0,0,47.33,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2024-04-01,2024-04,2,47.33,0.0,0,94.66,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2024-07-01,2024-07,-2,47.33,0.0,0,-94.66,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2024-12-01,2024-12,3,47.32666666666666,0.0,0,141.98,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2025-04-01,2025-04,2,47.33,0.0,0,94.66,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2025-05-01,2025-05,5,47.33,0.0,0,236.64999999999998,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2025-08-01,2025-08,1,47.33,0.0,0,47.33,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2026-01-01,2026-01,1,47.41,0.0,0,47.41,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2026-02-01,2026-02,1,47.41,0.0,0,47.41,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2026-03-01,2026-03,1,47.41,0.0,0,47.41,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011852,2026-04-01,2026-04,2,47.415,0.0,0,94.83,SEPARADOR CARDINAL 15 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,47.41,
50011853,2024-03-01,2024-03,2,81.81,0.0,0,163.62,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2024-06-01,2024-06,4,76.055,0.0,0,304.22,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2024-11-01,2024-11,3,81.81,0.0,0,245.43,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2025-05-01,2025-05,1,81.81,0.0,0,81.81,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2025-08-01,2025-08,1,65.45,0.0,0,65.45,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2025-09-01,2025-09,4,81.81,0.0,0,327.24,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2026-02-01,2026-02,3,81.9,0.0,0,245.70000000000002,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2026-03-01,2026-03,2,81.9,0.0,0,163.8,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011853,2026-04-01,2026-04,6,81.89666666666666,0.0,0,491.38,SEPARADOR CARDINAL 31 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,81.9,
50011854,2024-01-01,2024-01,1,38.47,0.0,0,38.47,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2024-04-01,2024-04,2,45.26,0.0,0,90.52,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2024-06-01,2024-06,1,45.26,0.0,0,45.26,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2024-08-01,2024-08,5,31.68,0.0,0,158.4,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2025-04-01,2025-04,3,45.26,0.0,0,135.78,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2025-07-01,2025-07,1,45.26,0.0,0,45.26,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011854,2026-04-01,2026-04,1,45.69,0.0,0,45.69,SEPARADOR CARDINAL MENSUAL COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2024-01-01,2024-01,5,37.294,0.0,0,186.47,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2024-02-01,2024-02,3,43.879999999999995,0.0,0,131.64,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2024-03-01,2024-03,2,43.88,0.0,0,87.76,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2024-08-01,2024-08,4,43.879999999999995,0.0,0,175.51999999999998,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2024-10-01,2024-10,1,43.88,0.0,0,43.88,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2025-01-01,2025-01,1,43.88,0.0,0,43.88,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2025-05-01,2025-05,2,43.88,0.0,0,87.76,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2025-09-01,2025-09,7,43.879999999999995,0.0,0,307.15999999999997,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2025-10-01,2025-10,2,43.88,0.0,0,87.76,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2025-11-01,2025-11,2,43.88,0.0,0,87.76,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2026-01-01,2026-01,5,43.879999999999995,0.0,0,219.39999999999998,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2026-02-01,2026-02,1,45.69,0.0,0,45.69,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011855,2026-03-01,2026-03,3,41.12,0.0,0,123.36,SEPARADOR CARDINAL 12 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,45.69,
50011856,2024-02-01,2024-02,1,41.29,0.0,0,41.29,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2024-04-01,2024-04,2,41.29,0.0,0,82.58,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2024-05-01,2024-05,1,41.29,0.0,0,41.29,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2024-06-01,2024-06,2,41.29,0.0,0,82.58,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2024-08-01,2024-08,2,41.29,0.0,0,82.58,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2024-10-01,2024-10,1,41.29,0.0,0,41.29,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011856,2025-05-01,2025-05,1,41.29,0.0,0,41.29,SEPARADOR CARDINAL 10 DIV COL,4,CARPETAS,407,SEPARADORES,40701,SEPARADORES PLASTICOS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,CARDINAL,Marca Externa,41.29,
50011877,2024-06-01,2024-06,1,249.14,0.0,0,0.0,ARMAZON PENDAFLEX DUAL DE LUJO,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30502,ACCESORIOS DE ARCHIVO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,249.14,
50011877,2024-10-01,2024-10,-1,193.97,0.0,0,-193.97,ARMAZON PENDAFLEX DUAL DE LUJO,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30502,ACCESORIOS DE ARCHIVO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,249.14,
50011877,2025-06-01,2025-06,1,249.14,0.0,0,249.14,ARMAZON PENDAFLEX DUAL DE LUJO,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30502,ACCESORIOS DE ARCHIVO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,249.14,
50011877,2026-02-01,2026-02,1,249.14,0.0,0,249.14,ARMAZON PENDAFLEX DUAL DE LUJO,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30502,ACCESORIOS DE ARCHIVO,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,249.14,
50011882,2024-03-01,2024-03,1,245.69,0.0,0,245.69,FOLDER COLG PENFLEX TC NJA 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,245.69,
50011883,2024-02-01,2024-02,2,245.69,0.0,0,491.38,FOLDER COLG PENFLEX TC RJO 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,245.69,
50011886,2024-08-01,2024-08,3,283.62,3.0,1,850.86,FOLDER COLG PENFLEX TO AZL 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,300.86,2.0
50011886,2026-03-01,2026-03,1,300.86,0.0,0,300.86,FOLDER COLG PENFLEX TO AZL 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,300.86,
50011888,2024-02-01,2024-02,1,280.17,0.0,0,280.17,FOLDER COLG PENFLEX TO RJO 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,300.86,
50011888,2024-05-01,2024-05,1,280.17,0.0,0,280.17,FOLDER COLG PENFLEX TO RJO 25P,3,ARCHIVO Y ACCESORIOS,305,FOLDERS COLGANTES,30501,FOLDERS COLGANTES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,PENDAFLEX,Marca Externa,300.86,
50011906,2024-01-01,2024-01,1,54.22,0.0,0,54.22,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2024-03-01,2024-03,1,54.22,0.0,0,54.22,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2024-07-01,2024-07,1,54.22,0.0,0,54.22,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2024-11-01,2024-11,2,28.655,0.0,0,57.31,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2024-12-01,2024-12,2,27.15,0.0,0,54.3,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2025-01-01,2025-01,3,15.08,0.0,0,45.24,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011906,2025-03-01,2025-03,1,15.08,0.0,0,15.08,TARJETA INDICE ARCOIRIS 3X5,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30602,TARJETAS INDICE COLORES,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,,
50011910,2024-03-01,2024-03,6,22.526666666666667,0.0,0,135.16,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2024-04-01,2024-04,9,21.46666666666667,0.0,0,193.20000000000002,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2024-07-01,2024-07,4,21.4675,0.0,0,85.87,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2024-08-01,2024-08,7,18.708571428571428,3.0,1,130.96,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,1.0
50011910,2024-11-01,2024-11,1,21.47,0.0,0,21.47,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-02-01,2025-02,1,15.03,0.0,0,15.03,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-03-01,2025-03,1,21.47,0.0,0,21.47,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-04-01,2025-04,4,21.4675,0.0,0,85.87,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-05-01,2025-05,1,21.47,0.0,0,21.47,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-06-01,2025-06,7,21.46857142857143,0.0,0,150.28,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-07-01,2025-07,1,21.47,0.0,0,21.47,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
50011910,2025-08-01,2025-08,4,21.4675,0.0,0,85.87,TARJETA OXFORD IND BLANCA 100P,3,ARCHIVO Y ACCESORIOS,306,TARJETAS Y TARJETEROS,30601,TARJETAS INDICE BLANCAS,11854,LSC COMMUNICATIONS PENDAFLEX MEXICO,OXFORD,Marca Externa,21.47,
